shipment_id,goods_shipped,hs_code_6_digit,predicted_hs_code,rerank_score,distance,match_rank,top_hs_codes,expected_in_index,is_semantic_outlier,semantic_outlier_reason
27d8c6c0385e651b35bbaa7c542eb39c86c6d3b13367ed16a28c87a1715d0021,FROZEN OTHER THAN AFD RAW HLSO EASY PEELVANNAMEI SHRIMPS IQF.WEIS FRESH FROM DOCK.GR.26/30-1700 CTNS,030617,081190,,0.4662804,,"[""081190"", ""071029"", ""071080"", ""071040"", ""070190""]",False,True,expected_not_in_index
26c9997cad81fb75cba5b292b8c4b23a465cc76f9d232ffab890936e340da7c5,"MARINE PRODUCT IN FROZEN FORM FROZ.HLSOVANNAMEI SHRIMP BLOCKS,SIZE-21/25,WE INTEND TO CLM.REW. UND.RoDTEP,E-SEAL",030617,071022,,0.59757346,,"[""071022"", ""071021"", ""080910"", ""071190"", ""071120""]",False,True,expected_not_in_index
38d61d6d3bd0637de4ecd788e112f171440aa1f1b491d5e82d050b4b73042ffa,FROZEN SHRIMPS O/THAN AFD HEADLESS SHELLON VANNAMEI SHRIMP PAK:6X1.8 KG BLOCK SIZE:26/30 CTN:1900 WE CLAIM RODTEP,030617,071021,,0.62800986,,"[""071021"", ""071029"", ""071030"", ""080292"", ""080132""]",False,True,expected_not_in_index
3f70f1c83938aac7396f8e71f6ff72188124fc1769871bec613ad1114bdf75d6,SHRIMPSINFZNFORMO/THANAFD RAW P&D T/ON VANNAMEI IQF BR:WALMART PK:12X12OZ SZ:26/30-3600 CTNS CLAIM U/RODTEP,030617,080131,,0.68967146,,"[""080131"", ""080830"", ""071233"", ""090811"", ""080132""]",False,True,expected_not_in_index
8f83362846f81d15c4305a731f2b072d6d8798967e3f50a3e0d7d8540717c813,SHRIMPSINFZNFORMO/THANAFDRAWFRESHPDT/ONBUTTERFLY VANNAMEI IQF BR:CENSEA PK:5X2LBS/DDP SZ:16/20-3200 CTNS CLAIM U/RODTEP,030617,071233,,0.77458733,,"[""071233"", ""080830"", ""071331"", ""110610"", ""110423""]",False,True,expected_not_in_index
b2708ca898eea6a3a653c09a1df10ebc236f3f02204cc3a14b4cc1b2e1df8c4b,FROZEN OTHER THAN AFD RAW HLSO ESY PEELVANNAMEI SHRIMPS IQF PKD-10X0.90800KG BRAND-CENSEA GR-21/25 CTNS-1650,030617,081190,,0.44968283,,"[""081190"", ""071029"", ""071080"", ""071090"", ""071040""]",False,True,expected_not_in_index
215a7a18e95b6f75713cce5541e8380aa7fdf5d36fa8572166b47f81f11c9738,FROZEN OTHER THAN AFD RAW VANNAMEI WHITEPD TAIL OFF IQF SHRIMPS PKD.5X2LBS. BR.PACIFIC TREASURE. GR.71/90 - 3600 CTNS,030617,071440,,0.7641349,,"[""071440"", ""071022"", ""071040"", ""070410"", ""071159""]",False,True,expected_not_in_index
f0eebf742f8d8d740a109fa0aa0d06b39a384230a12f15739a4e85286a36eb6d,(O/T AFD)FROZEN RAW PULL VEIN PEELED & DEVEINED TAIL OFF VANNAMEI SHRIMP BLOCK PKG:6X2 KG NET WT GR:41/50-1750 CTNS,030617,071022,,0.6627807,,"[""071022"", ""080132"", ""071430"", ""080131"", ""071320""]",False,True,expected_not_in_index
1ebcca213e53085190f51b35dad3a881cb13df892dd7265492434dd16798ff1d,FROZEN OTHER THAN AFD RAW PD TAIL-ON VANNAMEI SHRIMPS IQF BRAND:'KIRKLAND' GR-21/25 CTN-1050.,030617,071029,,0.5644986,,"[""071029"", ""071080"", ""071090"", ""071040"", ""071010""]",False,True,expected_not_in_index
cecccd2380480c72b107c9e6583cf89711659dcd9c79968b424773d5cd81d1ff,IN FROZEN FORM OTHER THAN AFD.HEADLESS SHELLON VANNAMEI SHRIMP.PKD:6X1.8KG BLOCK. SIZE:31/40-1900 CTNS.WE CLAIM RODTEP.,030617,071021,,0.7079692,,"[""071021"", ""071022"", ""071440"", ""071430"", ""071030""]",False,True,expected_not_in_index
0edc22fa690f49ef54366c5e81b32b5666957a8182fa830f1f24a409b6afb9e5,"FROZEN OTHER THAN AFD RAW PD TAIL OFF VANNAMEI SHRIMPS, IQF GR-60/80 CTN-2520.",030617,071029,,0.5102778,,"[""071029"", ""071080"", ""071090"", ""071040"", ""071010""]",False,True,expected_not_in_index
fd1fa342e2eb07ba4631fb9592f7d6bf492f5911320657f03d3de64df01ab73b,FROZEN SHRIMP O/THAN AFD IQF RAW WHITE P&D TAIL OFF VANNAMEI PK:5X32OZ BR:GREATVALUE GR:31/40-3528CTN,030617,071021,,0.6559054,,"[""071021"", ""071040"", ""071430"", ""070390"", ""070310""]",False,True,expected_not_in_index
1714a226e2f0f8b827f89ec17c4b43c83f791e7b342b58174ab0ec55adff740b,FROZEN (O/THAN) AFD RAW PDTO DOUBLE PIERCE SKEWERS VANNAMEI SHRIMPS IQF PK:6X2.478LBS/6X1.125KGS GR:21/25 CTN1600.,030617,071090,,0.6370463,,"[""071090"", ""071040"", ""080132"", ""070390"", ""070310""]",False,True,expected_not_in_index
fc889a7d2f20801b0e2c6954ccf5bba708204dc3918a7bc788d55e3e3be358a1,"FROZEN RAW PD & DVD TAIL ON IQF VANNAMEISHRIMPS,PCK: 5 X 2 LBS IQF.BR: CENSEA.GR: 21/25, CTN: 3600,OTHER THAN (AFD).",030617,071090,,0.7027408,,"[""071090"", ""071040"", ""071010"", ""070940"", ""071420""]",False,True,expected_not_in_index
6e697f8cd47e4f0d0ce4fe28d250ebdfc8106579b66f4078eee8c0d27c7c6fa8,"RAW FROZEN PD & DVD TAIL OFF VANNAMEI SHRIMPS- IQF,PCK :1 X 20 LBS, SZ : 71/90,CTN: 1792,OTHER THAN (AFD).",030617,071029,,0.6807325,,"[""071029"", ""071090"", ""071040"", ""070940"", ""071234""]",False,True,expected_not_in_index
2a6570cc0fc735aa5a3b39cd15b82cdf16a74cee5943e6aea2ce2e15796a6da6,FROZEN OTHER THAN AFD HLSO VANNAMEI SHRI,030617,071029,,0.49974227,,"[""071029"", ""071030"", ""071010"", ""071090"", ""071040""]",False,True,expected_not_in_index
00b3a23866b10137a752df6ac1883a8e18aefc0c593335fa93d858f3783c26d5,SHRIMPSINFZNFORMO/THANAFD RAW HEADLESS SHELL ON VANNAMEI BLOCK PK:6X1.8KGS SZ:21/25-1450 CTNS CLAIM U/RODTEP,030617,080252,,0.71387315,,"[""080252"", ""080292"", ""080262"", ""080132"", ""071022""]",False,True,expected_not_in_index
f589810757b13b4dd5098b3cc659ab85aec101aa946726b6b0111499ddc5ab10,FROZEN SHRIMPS O/THAN AFD RAW HEAD LESSSHELL ON VANNAMEI GRADE 1 PAK:6X1.8 KG SIZE:41/50. WE CLAIM RODTEP,030617,071029,,0.7951387,,"[""071029"", ""071030"", ""071022"", ""121292"", ""070310""]",False,True,expected_not_in_index
3873457cd8f37aeeed2d355e2604258c7da3bc3e5245224add9717cbd2c5bb75,RAW FROZEN IQF PD TAIL OFF VANNAMEI SHRIMPS HARBOR BANKS BRAND (O/AFD) FARM RAISED PKG:5 X 2 LBS SIZE:21/25 - 3530 CTNS,030617,071029,,0.64544773,,"[""071029"", ""071040"", ""080131"", ""071430"", ""070890""]",False,True,expected_not_in_index
6d379d0d2069d0896896e5528d24c265eee39674bff7d8254b60bf879ce1291c,FROZEN RAW HLSO VANNAMEI SHRIMPS BLOCK G1 PG: 6 X 1.8 KG BLOCK/CTN GR: 31/40 1725 CTNS (OTHER THAN AFD),030617,071029,,0.6062248,,"[""071029"", ""071440"", ""071090"", ""071021"", ""071430""]",False,True,expected_not_in_index
7300663e1aece89102931c2db8bf60d1e11588ec733804c36c4982481ecfeb13,FROZEN VANNAMEI WHITE SHRIMP RAW PEELEDPULL DEVEINED TAIL-OFF (OTH HN AFD) SEAHAWK BRAND PKD 10 X 1 KG 16/20 - 2100 CTN,030617,080299,,0.662184,,"[""080299"", ""080132"", ""071430"", ""121221"", ""070390""]",False,True,expected_not_in_index
73fe04096958ab3161fa4e4db486c2c5614969c962d9a8124c27753d8fc9b49a,FROZEN OTHER THAN AFD RAW PD TAIL OFF VANNAMEI IQF SHRIMP 5X2LBS. BR. ROYAL WHITE.GR.31/40 - 3600 CTNS.,030617,071022,,0.710772,,"[""071022"", ""071040"", ""081030"", ""070420"", ""070410""]",False,True,expected_not_in_index
d94edea10423ddf507db6d1902b2233f8e8290ef003c590f5a889ad9dde9ebb2,SHRIMPSINFZNFORMO/THANAFDRAWP&DT/ONVANNAMEIIQFWH BR:PORTICO CLASSIC PK:4X2.5LBS/DDP SZ:16/20-3500 CTNS CLAIM U/RODTEP,030617,080292,,0.8206906,,"[""080292"", ""070310"", ""110610"", ""071430"", ""090831""]",False,True,expected_not_in_index
e9bfdf6f6b51fd87f3307e648ff9f6f407c6b3a417f082cb2da6fdc0d1caa21b,SHRIMPSINFZNFORMO/THANAFD RAW P&D T/OFFVANNAMEI IQF BR:GREAT VALUE PK:12X24OZ SZ:60/80-1960 CTNS CLAIM U/RODTEP,030617,080131,,0.7264744,,"[""080131"", ""070390"", ""080132"", ""110610"", ""070310""]",False,True,expected_not_in_index
8c46c97eb4ce20c7b5d8c1e941e3e341dca01b150d4f2c051debd3797b10f1c7,FROZEN SHRIMPS O/THAN AFD RAW HEADLESS SHELL ON VANNAMEI SHRIMPS IQF PACK:10X2 LBS SIZE:21/25 WE CLAIM RODTEP,030617,071021,,0.6955091,,"[""071021"", ""071022"", ""071090"", ""071029"", ""080132""]",False,True,expected_not_in_index
dc4c9d3ab9d0c6c222a7e0063cbe69a81e65299ff21dc3b0fc27e48812621e2a,FROZEN RAW VANNAMEI SHRIMP HLSO PG: 6 X1.8 KG GR: 51/60 1600 CTNS (OTHER THAN AFD),030617,071029,,0.61188024,,"[""071029"", ""071440"", ""071090"", ""071040"", ""071430""]",False,True,expected_not_in_index
374233d1861c5215be864511a99442caac8ef57ba7a53f579396467b34a0cfdc,FROZEN SHRIMPS O/THAN AFD RAW VANNAMEI SHRIMPS PEELED DEVEINED TAIL OFF IQF PACK:10X1 KG SIZE:31/40 WE CLAIM RODTEP,030617,071090,,0.6452277,,"[""071090"", ""071029"", ""071021"", ""071430"", ""080132""]",False,True,expected_not_in_index
f7c05a2eb6009e986a7821d92c8eb683c2e6b6013ca4a5e33edf27a7272c7629,(OTHER THAN AFD) FROZEN RAW HEADLESS SHELLL ON VANNAMEI SHRIMPS PKG:6X1.8 KG GR:61/70-1700 CTNS,030617,071021,,0.5985482,,"[""071021"", ""071022"", ""071029"", ""080132"", ""080262""]",False,True,expected_not_in_index
539e8beb3e01f50336ade5beea12982e88670a8cbe047dfcfdbe1cd51a5ee731,(O/T AFD) FROZEN RAW HEADLESS SHELL ON VANNAMEI SHRIMPS GRADE 1 PKD:6X1.8 KG NETBLOCK GR:41/50-1650 CTNS,030617,071021,,0.61538,,"[""071021"", ""071022"", ""071029"", ""071090"", ""080132""]",False,True,expected_not_in_index
62165a18af96e0d3b4b763a2543b71feb1d71738c606e6e1f96c075d733010ac,FROZEN OTHER THAN AFD RAW HLSO VANNAMEISHRIMPS.GR.41/50-1700 CTNS,030617,071029,,0.638132,,"[""071029"", ""071080"", ""071010"", ""071090"", ""071040""]",False,True,expected_not_in_index
26099fd18bc98e669b68d250b3cd9ca35448932105cf611ac0762827b7c81196,SHRIMPSINFZNFORMO/THANAFD RAW PD T/OFF VANNAMEI IQF BR:SHARAT STAR PK:10X1KGS SZ:41/50-1900 CTNS CLAIM U/RODTEP,030617,080711,,0.73382676,,"[""080711"", ""080262"", ""110610"", ""080132"", ""080410""]",False,True,expected_not_in_index
772be42ad3e9fcfd5feb1e18ac8be47f413d5961439b44c9fd90520076743df3,FROZEN (O/THAN) AFD RAW PEELED AND DEVEI,030617,071010,,0.600798,,"[""071010"", ""071080"", ""071090"", ""071040"", ""070310""]",False,True,expected_not_in_index
96b128c8b754cc6f1a19e7da6d68f47840794d25544de3d810768c6188ce7c8c,FROZEN SHRIMPS O/THAN AFD RAW HEAD LESSSHELL ON VANNAMEI BLOCK PAK:6X1.8 KG SIZE:41/50.WE CLAIM RODTEP,030617,071029,,0.628896,,"[""071029"", ""071090"", ""071030"", ""071430"", ""080132""]",False,True,expected_not_in_index
49197fde3a4088cf160f5296675f502c1434bb6ea70469c85e86d91d0d1fb470,FROZEN OTHER THAN AFD RAW PD TAIL OFF VANNAMEI IQF SHRIMPS. BRAND - FEAST. 41/50- GR. CTNS - 1500,030617,071040,,0.65101594,,"[""071040"", ""071430"", ""090520"", ""070410"", ""110720""]",False,True,expected_not_in_index
ff76ab67d55cab0d1310957449f006503ddc11193ac0666af2f797e733ad8afe,SHRIMPSINFZNFORMO/THANAFDP&DT/ONVANNAMEIIQFDOUBLEPIERCESKEWEBR:ICYBAYPK:12X3.214LBS/DDPSZ:26/30-800 CTNS CLAIM U/RODTEP,030617,071233,,0.757898,,"[""071233"", ""080910"", ""090300"", ""080830"", ""090831""]",False,True,expected_not_in_index
524a279e1addd1fbc8cb8772b3367abfd9381f9281f4032f99ab3b000ebc5aec,FROZEN OTHER THAN AFD RAW PD TAIL OFF VANNAMEI SHRIMPS BLOCKS PKD:6x1.816000KG BR:NEKKANTI LABEL GR-110/130 CTN-1500,030617,071029,,0.5958654,,"[""071029"", ""071080"", ""071021"", ""071090"", ""071040""]",False,True,expected_not_in_index
e12b1ecceca971cc888f74e03b3d737a9fa14b4497f2f646535f7003ed1d9211,MARINE PRODUCTS IN FROZEN FORM F/RAW EASY PEEL VANNAMEI IQF SHRIMPS WE INTEND TOCLM REWARD U/RODTEP GR-21/25 E-SEAL,030617,071090,,0.57732177,,"[""071090"", ""071029"", ""121221"", ""080299"", ""070390""]",False,True,expected_not_in_index
f87e607fd0a92986d5068d4efcff4674d22f01e6a92c1ba05044ab5a6a5c9a89,SHRIMPSINFRZNFORMO/THANAFD RAW PD T/OFFVANNAMEI IQF BR:BAYFRESH PK:10X2LBS/DDPSZ:51/60-1800 CTNS CLAIM U/RODTEP,030617,081310,,0.71994007,,"[""081310"", ""080910"", ""080132"", ""110610"", ""071331""]",False,True,expected_not_in_index
36c1b4052beb905c9a1e61138c010f18a85163344ad44fb25d6943a120de568e,RAW FROZEN IQF PD VANNAMEI SHRIMPS (O/THAN AFD) FARM RAISED GREAT VALUE BRAND PKG:18 X 12 OZ SIZE:60/80 - 2520 CTNS,030617,071029,,0.62124956,,"[""071029"", ""071040"", ""071430"", ""070390"", ""071332""]",False,True,expected_not_in_index
6ac32a8f1e1e2542c2001075747e1bd6db869865a876e68b202341ac155bd043,FROZEN SHRIMPS O/THAN AFD HEADLESS SHELLON VANNAMEI SHRIMP PACK:6X1.8 KGS SIZE:41/50 WE CLAIM RODTEP,030617,071022,,0.67512536,,"[""071022"", ""071021"", ""071090"", ""071029"", ""071030""]",False,True,expected_not_in_index
81163e1d49afc1743c488e88e9f42c9e2f439482a1cdcb83809c51ade0f014b4,1600 CARTONS RAW BLOCK FROZEN PEELED PULLED DEVEINED(PPV)KING PRAWNS PENEAUS VANNAMEI SPECIES PACKING 6X2KG SIZE 90/110,030617,080132,,0.6426083,,"[""080132"", ""121160"", ""071140"", ""080242"", ""080292""]",False,True,expected_not_in_index
4f15f207469df3f51e27b644021dc4c75ecc8dbdb8af631db968fe0e7d3e509e,1650 CARTONS RAW O/THAN AFD BLOCK FROZENHLSO VANNAMEI SHRIMP PACKING 6x2 KG=12KGS NET SIZE 51/60,030617,071090,,0.7006668,,"[""071090"", ""090210"", ""090220"", ""090811"", ""071430""]",False,True,expected_not_in_index
17d8e00d7f17e401d75a63b3d5c39f705621af4ed3a2b976eb79163702251cae,FROZEN RAW VANNAMEI SHRIMP HEADLESS SHELL ON PG: 6 X 1.8 KG BLOCK GR: 26/30 1700CTNS (OTHER THAN AFD),030617,071021,,0.5937304,,"[""071021"", ""071022"", ""071029"", ""080262"", ""120242""]",False,True,expected_not_in_index
d1a41defac141eb056e8679c05a1b7a198f4a0550230758d96da49020bc39f8b,SHRIMPSINFZNFORMO/THANAFD RAW EASY PEELVANNAMEI IQF BR:FREMONT FISH MARKET PK:16X12OZ SZ:41/60-2480 CTNS CLAIM U/RODTEP,030617,121221,,0.6471113,,"[""121221"", ""080910"", ""080131"", ""081310"", ""090831""]",False,True,expected_not_in_index
7d8c4f6b5c97dcdc658a99ce2f5b651d9af3b54daf5dca6664b503950e005b2e,FROZEN SHRIMP O/THAN AFD IQF RAW FRESH PD TAIL ON VANNAMEI PK:5X2LBS BR:CENSEA GR:21/25-3550CTN,030617,070940,,0.6290238,,"[""070940"", ""071430"", ""071040"", ""081310"", ""110610""]",False,True,expected_not_in_index
ce656e390c7bb5a3710deaf3a826c951d5886ee0e64b42596191c136109a0d62,FROZEN RAW HEADLESS EASY PEEL VANNAMEI SHRIMPS BLOCK - 31/40 WE INTEND TO CLAIMUNDER REWARD OF RODTEP,030617,071030,,0.6518802,,"[""071030"", ""080132"", ""070390"", ""070310"", ""070610""]",False,True,expected_not_in_index
74fc4d7bf87b9bd296b02137444c64e485ebc1c521cb763a0a62a20b805d4322,FROZEN OTHER THAN AFD RAW HEADLESS EASYPEEL VANNAMEI SHRIMPS IQF GR-21/25 CTNS-1750,030617,071029,,0.49147582,,"[""071029"", ""071080"", ""071090"", ""071010"", ""071040""]",False,True,expected_not_in_index
a64c9b0e5403097784db48da9af89d8e039d14d97b4434d41219c68ebe182fb8,RAW FROZEN PD VANNAMEI SHRIMPS IQF. PCK:500 GRMS X 20 POUCH.GR-MEDIUM. SZ :26/30. CTN: 2000. OTHER THAN (AFD).,030617,071430,,0.6768559,,"[""071430"", ""071040"", ""080262"", ""070310"", ""090821""]",False,True,expected_not_in_index
bd602fa4b9a34d14fde4433cbaa308a5d3174e8590e42f8874558df3f8881400,FROZEN SHRIMP(O/THAN AFD)FARM RAISED IQFRAW PD TAIL ON VANNAMEI PK:10X0.908KG BR: KIRKLAND SIGNATURE GR:31/40-1475CTN,030617,071021,,0.709939,,"[""071021"", ""071040"", ""071430"", ""121490"", ""080131""]",False,True,expected_not_in_index
7fae0215ea874545ce362a25337e7d4d44e9dbc19079d837e08101c97193cabe,FROZEN OTHER THAN AFD RAW HLSO VANNAMEISHRIMPS GR-31/40 CTN-1700.,030617,071029,,0.5813566,,"[""071029"", ""071080"", ""071010"", ""071090"", ""071040""]",False,True,expected_not_in_index
df5a6729f8726bcc5244ec10cea8afef0c44b6e6924f5d75df3e28c21c4ad327,FROZEN OTHER THAN AFD RAW PD TAIL OFF VANNAMEI SHRIMPS IQF. 26/30 - GR. CTNS - 3509,030617,071040,,0.66918266,,"[""071040"", ""071010"", ""070410"", ""070420"", ""070310""]",False,True,expected_not_in_index
078e6a9fba50e6d9fdae15d6df727b289e22e00f6d6b32c50e9c12d740acc23b,"FROZEN HLSO VANNAMEI SHRIMPS GRADE 1 PG:6 X 1.8 KG BLOCKS GR: 61/70, 1700 CTNS(OTHER THAN AFD)",030617,071029,,0.63042843,,"[""071029"", ""071021"", ""071440"", ""071040"", ""071430""]",False,True,expected_not_in_index
70b247b41234e241f9c84633990b05c61c3819e1770ba9fb02b8503a74b5d86e,FROZEN (O/THAN) AFD RAW PEELED AND DEVEINED TAIL OFF VANNAMEI SHRIMPS IQF PK:16X2LBS/16X0.908KGS GR:31/40 CTN1050,030617,071021,,0.6514285,,"[""071021"", ""071090"", ""080132"", ""071430"", ""071040""]",False,True,expected_not_in_index
756d90ecc1fcef0d01e1606e4714c66403c45825e6154929723914d9e0d3e30d,SHRIMPSINFZNFORMO/THANAFDRAWP&DT/OFFVANNAMEIIQFWHINPCH BR:SAND BAR PK:5X0.908KGS/DDP SZ:31/40-3300 CTNS CLAIM U/RODTEP,030617,090811,,0.7699169,,"[""090811"", ""071331"", ""080830"", ""080211"", ""080810""]",False,True,expected_not_in_index
f94fab8a38d7ce2d5790b544697a2c78ebf0058cacb68adfe74d06de5b8011c4,FROZEN OTHER THAN AFD RAW VANNAMEI WHITEPD TAIL OFF IQF SHRIMPS (UNT) 6X5 LBS.32/37 - GR. CTNS - 1200,030617,071440,,0.755423,,"[""071440"", ""071040"", ""070410"", ""100840"", ""070310""]",False,True,expected_not_in_index
f2fb8edcf85708e8c5f3bb9feeeb172ff0cb8c0c37c2ad0b6eaf7f7296d960fb,"FROZEN RAW HLSO EASY PEEL VANNAMEI WHITESHRIMPS IQF PG:8X1.82 KG BR:DIAMONDHARVEST BAP 2*GR:31/40,950CTN(OTHER THAN AFD",030617,071029,,0.5947732,,"[""071029"", ""071090"", ""071010"", ""080299"", ""071040""]",False,True,expected_not_in_index
97aeca29bc8032cabe68425ab7e0b75c27cacd9d4a6d763f429f308aed623b9b,FROZEN SHRIMP(O/THAN AFD) FARM RAISED IQF RAW PD TAIL OFF VANNAMEI PK:16X0.908KGBR:KIRKLAND SIGNATURE GR:31/40-1050CTN,030617,071029,,0.7102781,,"[""071029"", ""071021"", ""071040"", ""071430"", ""070390""]",False,True,expected_not_in_index
8d2951d118b6bd949b222cf6d29dbfcb97021eb232fcc8df661cdc81e4d68e29,"RAW FROZEN PD VANNAMEI SHRIMPS.PCK: 10 X1 KG . SZ : 51/60, CTN: 2200, OTHER THEN (AFD).",030617,071430,,0.6463182,,"[""071430"", ""070390"", ""070940"", ""070310"", ""110610""]",False,True,expected_not_in_index
1b26e79e88cd743af1c26f50516977e79cb278f7757c986754f146389843a948,SHRIMPS IN FROZEN FORM O/THAN AFD RAW PEELED AND DEVEINED TAIL OFF VANNAMEI SHRIMPS IQF PAK:10X1 LBS SIZE:41/50 RODTEP,030617,071090,,0.62430286,,"[""071090"", ""080299"", ""071029"", ""080132"", ""071040""]",False,True,expected_not_in_index
5a675ca5dcefb5e2d1c4a82947b00ead9393264c670e3ee6dc7b61bdef56b9ba,FROZEN OTHER THAN AFD RAW HLSO EASY PEELVANNAMEI IQF SHRIMPS GR-21/25 CTN-1800,030617,081190,,0.47282434,,"[""081190"", ""071029"", ""071080"", ""071090"", ""071040""]",False,True,expected_not_in_index
c11c02e4dec803b3b1688374aeb98eaf02926935732306ed42518090d7328b8d,"FROZEN HLSO VANNAMEI SHRIMPS. PCK: 6 X 1.8 KG BLOCKS PER CTN, SZ: 26/30, CTN: 1750, OTHER THAN (AFD).",030617,071029,,0.49529386,,"[""071029"", ""071030"", ""071090"", ""071040"", ""070390""]",False,True,expected_not_in_index
cbf8aba56970de082865b0b03c3f0ec48d94a1701cb6b943060b4083d39e75c5,"FROZEN OTHER THAN AFD RAW HEADLESS SHELL-ON VANNAMEI SHRIMPS G1. PACKING: 2 KGSX 6 BLOCKS PER M/C, GR: 51/60 -1600 CTNS",030617,071029,,0.5565443,,"[""071029"", ""071021"", ""071022"", ""071090"", ""071040""]",False,True,expected_not_in_index
42d6d097f3281536591da9a6bc3458020d1917165666c28ff1455c1467a8bed5,FROZEN SHRIMPS O/THAN AFD RAW HEADLESS SHELL ON VANNAMEI BLOCK PACK:6X1.8 KG SIZE:31/40 WE CLAIM RODTEP,030617,071021,,0.63042843,,"[""071021"", ""071022"", ""071029"", ""071090"", ""080132""]",False,True,expected_not_in_index
1972d25e6139b6838158b2ef215d9d529e51998adbd1b745fc522721cefd5783,FROZEN OTHER THAN AFD VANNAMEI RAW HEADLESS SHEL ON EASY PEEL IQF SHRIMPS BR:FISHERMANS WHARF GR-51/60 CTN-1800.,030617,071029,,0.5033865,,"[""071029"", ""071080"", ""071030"", ""071010"", ""071040""]",False,True,expected_not_in_index
7a30d1d29c0894b782de1dddef2b1b0b891f44204483ced89dc448a59ac2b6e2,SHRIMPS IN FROZEN FORM O/THAN AFD RAW PEELED AND DEVEINED TAIL ON VANNAMEI SHRIMPS  IQF PAK:12X12 OZ SIZE:26/30 RODTEP,030617,071090,,0.61785716,,"[""071090"", ""080299"", ""071029"", ""080132"", ""071040""]",False,True,expected_not_in_index
8aec6e935ab410e436c02c79aacabfd999f104e301a191488f821cf9f6eaa9ff,"FROZEN HEADLESS SHELL ON VANNAMEI SHRIMPS O/THAN AFD SIZE:41/50 (1700 CTNS) PACK:BLOCKS 6X1.8 KG,PER MASTER CARTON",030617,071021,,0.64990383,,"[""071021"", ""071022"", ""080252"", ""080262"", ""080132""]",False,True,expected_not_in_index
70e4093b574ee4c7cba2a5ba044b68978b19ff15592c9999c7f6171e47aceca2,RAW IQF PDT-OFF VANNAMEI SHRIMP PG: 5 X2 LBS GR: 31/40 3100 CTNS (OTHER THAN AFD),030617,070940,,0.71976197,,"[""070940"", ""090811"", ""071234"", ""110610"", ""071430""]",False,True,expected_not_in_index
e27a5cbacbe1fa38e86a9270357262087250472cf851f6acf7907257656973dd,FROZEN SHRIMPS O/THAN AFD RAW HEADLESS SHELL ON VANNAMEI SHRIMPS PAK;6X2 KG SIZE:31/40 WE CLAIM RODTEP,030617,071021,,0.64475304,,"[""071021"", ""071022"", ""080262"", ""080132"", ""080292""]",False,True,expected_not_in_index
ff2a1ccf9ce04d686b1c2f4bba83f6b3bbcb4bd52c9f6e8c1240f4294020aa92,FROZEN OTHER THAN AFD RAW WHITE PD TAIL-OFF VANNAMEI IQF SHRIMPS PKG-6X5LBS GR-45/51 CTNS-1200,030617,071029,,0.540088,,"[""071029"", ""071080"", ""071090"", ""071040"", ""070390""]",False,True,expected_not_in_index
5d009650d0102953d062608e12ebc6bcfce56c05e293597032b11f101b418656,MARINE PRODUCTS IN FROZEN FORM F/RAW HLSO VANNAMEI SHRIMP WE INTEND TO CLAIM REWARD UNDER RODTEP GR-51/60 E-SEAL,030617,071090,,0.6387715,,"[""071090"", ""071029"", ""121221"", ""071022"", ""121229""]",False,True,expected_not_in_index
0190eb7cc085e2a01a68c1ce33220b799af32c6a36f3289445dfc4bb76eba037,SHRIMPSINFZNFORMO/THANAFD RAW PD T/OFF VANNAMEI IQF BR:WHITE GOLD PK:6X4LB SZ:91/110-1350 CTNS CLAIM U/RODTEP,030617,080131,,0.73920596,,"[""080131"", ""091011"", ""071331"", ""110610"", ""090831""]",False,True,expected_not_in_index
d667f6656662fa094d542148a235460a67f7d519d3003bb9e323a65c04df832d,FROZEN OTHER THAN AFD RAW PD TAILOFF VAN,030617,071029,,0.6964845,,"[""071029"", ""071080"", ""071010"", ""071090"", ""071040""]",False,True,expected_not_in_index
a1467c950446f58eaf6e6ef337432e051921a63c71f84656bb68057bb60136fc,SHRIMPSINFZNFORMO/THANAFDRAWP&DT/ONVANNAMEIIQFBR:CAPTAINS CATCHPK:5X0.908KG/DDPSZ:21/25-3550CTNSCLAIMU/RODTEP,030617,080910,,0.778267,,"[""080910"", ""090300"", ""071334"", ""090831"", ""080131""]",False,True,expected_not_in_index
1bdec31491b0cd601e400e91428af29ccb19ca0aa88b0dd6a757b307b02a7aa6,FROZEN OTHER THAN AFD RAW PD TAIL OFF (ALTESSA) VENNAMEI SHRIMPS IQF.10X0.908KG.BR>NEKKANTI LABEL.GR.41/50 - 1650 CTNS.,030617,071029,,0.5324393,,"[""071029"", ""081190"", ""071080"", ""071010"", ""071040""]",False,True,expected_not_in_index
22276bd8f9c90cbfb277c18aba35ebe4ffd062fbbfacec7df5e73f47502baefa,FROZEN SHRIMPS O/THAN AFD HEADLESS SHELLON VANNAMEI SHRIMPS PAK:6X1.8 KG SIZE:91/110 WE CLAIM RODTEP,030617,071021,,0.6673919,,"[""071021"", ""071090"", ""071029"", ""071030"", ""080211""]",False,True,expected_not_in_index
610180f95a6fdcb7a3c60241eab9ec0cea80b192ff278651f6fc8ac9965c2f0e,MARINE PRODUCTS IN FROZEN FORM F/RAW PDT/OFF VANNAMEI IQF SHRIMPS WE INTEND TOCLM REWARD UNDER RODTEP GR-31/40 E-SEAL,030617,071090,,0.611696,,"[""071090"", ""071029"", ""121221"", ""121150"", ""070310""]",False,True,expected_not_in_index
